names,scores,logfoldchanges,pvals,pvals_adj
RPS20P4,-0.007972742,-0.84659445,0.9936387389604796,1.0
AC008132.13,-0.007972742,-0.34894627,0.9936387389604796,1.0
SERBP1P6,-0.007972742,-1.0063449,0.9936387389604796,1.0
RP11-293M10.6,-0.007972742,-0.58106697,0.9936387389604796,1.0
RP11-325L12.5,-0.007972742,-0.61489457,0.9936387389604796,1.0
RN7SL531P,-0.007972742,-1.7788117,0.9936387389604796,1.0
CCDC38,-0.007972742,-0.47068438,0.9936387389604796,1.0
RP11-705C15.4,-0.007972742,-1.3630958,0.9936387389604796,1.0
NRIR,-0.007972742,-0.08143779,0.9936387389604796,1.0
RPL19P20,-0.007972742,-0.23064326,0.9936387389604796,1.0
DACH2,-0.007972742,-0.24928516,0.9936387389604796,1.0
RP11-285E23.2,-0.007972742,-0.26433122,0.9936387389604796,1.0
RP11-732M18.4,-0.007972742,-0.6089196,0.9936387389604796,1.0
FOXL2,-0.007972742,-0.8717982,0.9936387389604796,1.0
RP11-437J2.3,-0.007972742,-0.18083058,0.9936387389604796,1.0
RP3-496C20.1,-0.007972742,-0.17188483,0.9936387389604796,1.0
HEATR9,-0.00799735,-0.83789194,0.9936191058566762,1.0
USP8P1,-0.00799735,-0.8384262,0.9936191058566762,1.0
MLIP,-0.00799735,-0.79635555,0.9936191058566762,1.0
RP11-420K10.1,-0.00799735,-0.6056859,0.9936191058566762,1.0
MTRNR2L7,-0.00799735,-0.8465535,0.9936191058566762,1.0
TMEM212,-0.00799735,-1.2632704,0.9936191058566762,1.0
AC109815.2,-0.00799735,-0.6930644,0.9936191058566762,1.0
RP11-959F10.5,-0.00799735,-0.3927591,0.9936191058566762,1.0
EIF4EP1,-0.00799735,-0.744468,0.9936191058566762,1.0
IAPP,-0.00799735,-0.6589458,0.9936191058566762,1.0
SLC4A9,-0.00799735,-0.47995698,0.9936191058566762,1.0
NENFP2,-0.00799735,-0.563208,0.9936191058566762,1.0
FLCN,-0.00799735,-0.16058607,0.9936191058566762,1.0
MROH9,-0.008021957,-0.3310135,0.9935994727567364,1.0
RP11-435P24.2,-0.008021957,-0.70114696,0.9935994727567364,1.0
SLC7A10,-0.008021957,-0.5271015,0.9935994727567364,1.0
AC006116.20,-0.008021957,-0.99512225,0.9935994727567364,1.0
ATP1A4,-0.008021957,-0.8402175,0.9935994727567364,1.0
C22orf42,-0.008021957,-1.0371555,0.9935994727567364,1.0
RP11-338K17.6,-0.008021957,-0.8018573,0.9935994727567364,1.0
RN7SL771P,-0.008021957,-0.8251152,0.9935994727567364,1.0
RP11-12A20.7,-0.008021957,-0.39916533,0.9935994727567364,1.0
RP11-562A8.1,-0.008021957,-1.2974586,0.9935994727567364,1.0
RP11-111F5.2,-0.008021957,-1.2046922,0.9935994727567364,1.0
LINC01096,-0.008046565,-1.5343419,0.9935798396606722,1.0
yR211F11.2,-0.008046565,-0.6928862,0.9935798396606722,1.0
SNORD114-20,-0.008046565,-0.9942061,0.9935798396606722,1.0
FBXL6,-0.008046565,-0.036107108,0.9935798396606722,1.0
RP11-680F20.9,-0.008046565,-0.8944177,0.9935798396606722,1.0
CTD-2547E10.6,-0.008046565,-1.4313619,0.9935798396606722,1.0
HIST2H3D,-0.008046565,-1.7846906,0.9935798396606722,1.0
CACHD1,-0.008268029,-0.111889586,0.9934031419724548,1.0
TRAIP,-0.008452584,-0.24271066,0.9932558941457268,1.0
CTD-2350C19.2,-0.008452584,0.1372805,0.9932558941457268,1.0
RPL21P7,-0.008526405,-0.12760837,0.9931969950790709,1.0
AC007040.11,-0.008944728,-0.24330068,0.9928632344110533,1.0
SEC14L1P1,-0.009104676,-0.08206923,0.9927356203648501,1.0
RPL21P8,-0.009116979,-0.07511156,0.9927258039074135,1.0
CD34,-0.009264623,-0.04408441,0.9926080065044868,1.0
ITGA5,-0.009436873,-0.07657797,0.9924705764049033,1.0
RP11-426L16.3,-0.009559909,-0.36293387,0.9923724121845917,1.0
SOX8,-0.00973216,-0.26550996,0.9922349824704647,1.0
ZNF573,-0.009941322,-0.6329994,0.9920681038419974,1.0
FAT4,-0.010076661,-0.24143334,0.9919601237374366,1.0
SATB1,-0.010101268,-0.25017902,0.9919404910069163,1.0
PRDM8,-0.010261215,0.040964313,0.9918128783780149,1.0
RN7SL745P,-0.010408859,0.36707044,0.9916950822910057,1.0
SH3PXD2A-AS1,-0.010433466,1.1662802,0.9916754496273682,1.0
CDK5R2,-0.010433466,0.43333215,0.9916754496273682,1.0
AC022153.1,-0.010433466,0.49722382,0.9916754496273682,1.0
RP11-376P6.3,-0.010433466,0.45130426,0.9916754496273682,1.0
RP11-122K13.12,-0.010458074,0.5633062,0.9916558169687711,1.0
LCN6,-0.010458074,0.46682185,0.9916558169687711,1.0
CNTNAP2,-0.010458074,0.6749143,0.9916558169687711,1.0
RP11-678G14.4,-0.010458074,0.18142359,0.9916558169687711,1.0
CCDC116,-0.010458074,0.3230047,0.9916558169687711,1.0
RP11-113A11.1,-0.010458074,0.18802328,0.9916558169687711,1.0
RP11-196H14.2,-0.010458074,0.2451822,0.9916558169687711,1.0
POU6F2-AS2,-0.01048268,-0.084603235,0.9916361843152264,1.0
RP11-21L1.1,-0.01048268,0.18209377,0.9916361843152264,1.0
RP11-711C17.2,-0.01048268,0.20016025,0.9916361843152264,1.0
COX5BP6,-0.01048268,-0.19696344,0.9916361843152264,1.0
LINC00330,-0.01048268,0.4232355,0.9916361843152264,1.0
MIA,-0.01048268,0.30643368,0.9916361843152264,1.0
CTD-2008P7.9,-0.01048268,0.13431714,0.9916361843152264,1.0
RP1-22N22.1,-0.010507287,0.15524608,0.9916165516667459,1.0
GRID2IP,-0.010507287,0.31078812,0.9916165516667459,1.0
SMG1P6,-0.010507287,0.0016675085,0.9916165516667459,1.0
LY6H,-0.010507287,-0.3399564,0.9916165516667459,1.0
ATP5A1P2,-0.010507287,0.32203192,0.9916165516667459,1.0
AC006372.4,-0.010507287,-0.51868904,0.9916165516667459,1.0
LINC00624,-0.010507287,0.019528037,0.9916165516667459,1.0
RP11-42D20.1,-0.010507287,0.3984402,0.9916165516667459,1.0
U82695.5,-0.010507287,0.44490787,0.9916165516667459,1.0
LLNLR-304G9.1,-0.010507287,0.06719707,0.9916165516667459,1.0
UBE2L5P,-0.010531895,-0.36154813,0.9915969190233416,1.0
DEPDC1-AS1,-0.010531895,-0.42062095,0.9915969190233416,1.0
AL356585.1,-0.010531895,-0.042661358,0.9915969190233416,1.0
NAV2-IT1,-0.010531895,-0.059972286,0.9915969190233416,1.0
RNU6-522P,-0.010531895,-0.13841377,0.9915969190233416,1.0
CTD-3064M3.7,-0.010531895,-0.59596264,0.9915969190233416,1.0
RP11-365H22.2,-0.010531895,-0.2321812,0.9915969190233416,1.0
RP11-430C1.2,-0.010531895,-1.0850016,0.9915969190233416,1.0
RP11-685N10.1,-0.010531895,0.008567736,0.9915969190233416,1.0
RN7SL672P,-0.010531895,0.32091966,0.9915969190233416,1.0
UBL4B,-0.010531895,0.11887837,0.9915969190233416,1.0
RP11-661A12.8,-0.010531895,0.40505794,0.9915969190233416,1.0
RP3-388M5.9,-0.010556502,0.023842236,0.9915772863850253,1.0
ATP5G1P1,-0.010556502,-0.037852243,0.9915772863850253,1.0
Metazoa-SRP.16,-0.010556502,-0.1299446,0.9915772863850253,1.0
RP11-347C12.11,-0.010556502,0.0011739448,0.9915772863850253,1.0
AC006133.3,-0.010556502,-0.15840171,0.9915772863850253,1.0
RP11-64B16.2,-0.010556502,-0.48421726,0.9915772863850253,1.0
LA16c-349E10.1,-0.010556502,-0.114407614,0.9915772863850253,1.0
RP11-384C4.7,-0.010556502,0.23629156,0.9915772863850253,1.0
AC090154.1,-0.010556502,-0.16540568,0.9915772863850253,1.0
RP11-307C12.13,-0.01058111,0.71959656,0.9915576537518088,1.0
RP11-399J13.2,-0.01058111,-0.063520975,0.9915576537518088,1.0
RP11-156G14.6,-0.01058111,-0.7354064,0.9915576537518088,1.0
TSSK6,-0.01058111,0.4413273,0.9915576537518088,1.0
TRPM8,-0.01058111,-0.32494703,0.9915576537518088,1.0
RP11-121M22.1,-0.01058111,-0.91184545,0.9915576537518088,1.0
PRSS53,-0.01058111,-0.12060123,0.9915576537518088,1.0
RP11-932O9.9,-0.01058111,-0.25734308,0.9915576537518088,1.0
RP11-678G14.2,-0.01058111,-0.56403065,0.9915576537518088,1.0
RP11-290D2.3,-0.01058111,-0.77256274,0.9915576537518088,1.0
C1orf140,-0.01058111,-0.12303397,0.9915576537518088,1.0
AF131216.1,-0.010605716,-0.16083373,0.9915380211237041,1.0
CLLU1,-0.010605716,-0.22448994,0.9915380211237041,1.0
C11orf16,-0.010605716,-0.22086143,0.9915380211237041,1.0
RP11-399O19.9,-0.010605716,-0.4507986,0.9915380211237041,1.0
Metazoa-SRP.164,-0.010605716,-0.8754814,0.9915380211237041,1.0
PACSIN1,-0.010605716,-0.31660938,0.9915380211237041,1.0
MIR3188,-0.010605716,-0.57537144,0.9915380211237041,1.0
C4orf22,-0.010605716,-0.1831024,0.9915380211237041,1.0
RP11-219G17.4,-0.010605716,-0.3377017,0.9915380211237041,1.0
RP11-162A12.4,-0.010605716,-0.189086,0.9915380211237041,1.0
RP11-363E6.3,-0.010605716,-0.19719458,0.9915380211237041,1.0
RAET1E,-0.010605716,-0.3608923,0.9915380211237041,1.0
KCTD16,-0.010605716,0.17368817,0.9915380211237041,1.0
TXLNB,-0.010630324,-0.29941505,0.9915183885007233,1.0
ACSM5P1,-0.010630324,-0.46288726,0.9915183885007233,1.0
RP11-205M5.3,-0.010630324,-0.8779037,0.9915183885007233,1.0
TEX35,-0.010630324,-0.789969,0.9915183885007233,1.0
RP1-50A13.1,-0.010630324,-0.67062867,0.9915183885007233,1.0
RP11-365F18.1,-0.010630324,-0.69688356,0.9915183885007233,1.0
RP11-609N14.1,-0.010630324,-1.0435513,0.9915183885007233,1.0
ANXA13,-0.010630324,0.086311564,0.9915183885007233,1.0
RP11-517A5.5,-0.010630324,-0.4582324,0.9915183885007233,1.0
LINC00629,-0.010654931,-0.45680144,0.9914987558828778,1.0
SORD2P,-0.010654931,-1.2625066,0.9914987558828778,1.0
RP11-200A13.2,-0.010654931,-0.4016214,0.9914987558828778,1.0
RN7SKP198,-0.010654931,-1.1411513,0.9914987558828778,1.0
HERC2P4,-0.010654931,-0.66267264,0.9914987558828778,1.0
RP3-412A9.15,-0.010679538,-0.99001193,0.9914791232701798,1.0
RP11-90O23.1,-0.010679538,-0.9545039,0.9914791232701798,1.0
RPL7AP3,-0.010679538,-0.6566115,0.9914791232701798,1.0
CTD-2218G20.1,-0.010679538,-0.58516747,0.9914791232701798,1.0
RP11-923I11.3,-0.010704146,-0.5904022,0.9914594906626412,1.0
RP11-545M8.4,-0.010704146,-0.6369788,0.9914594906626412,1.0
HNRNPCP1,-0.010728753,-1.3226346,0.9914398580602737,1.0
KEL,-0.010728753,-1.5862329,0.9914398580602737,1.0
FOXE3,-0.010728753,-0.79042315,0.9914398580602737,1.0
RP11-781A6.1,-0.01075336,-0.58547086,0.9914202254630894,1.0
TMEM92-AS1,-0.01075336,-0.9943763,0.9914202254630894,1.0
RP11-676J12.7,-0.01075336,-1.0939169,0.9914202254630894,1.0
GPR153,-0.010765663,0.039786883,0.9914104091664446,1.0
RP11-161M6.6,-0.010777967,-2.156495,0.9914005928711,1.0
RP11-287J9.1,-0.010777967,-0.8031627,0.9914005928711,1.0
RP11-403A21.1,-0.010777967,-1.0985435,0.9914005928711,1.0
RP11-114H23.3,-0.010851789,-0.47898066,0.9913416951264208,1.0
TLR5,-0.011147075,0.2248588,0.9911061046227414,1.0
PHC1,-0.0113931475,-0.12632002,0.9909097797945057,1.0
FAR1-IT1,-0.011417755,0.07128057,0.9908901473417582,1.0
RP11-62H7.2,-0.012057543,-0.5566044,0.9903797055411779,1.0
PSIP1,-0.012094454,-0.27133366,0.9903502570938976,1.0
RP11-227G15.11,-0.012205186,-0.5237981,0.9902619118310945,1.0
CARNS1,-0.012303616,-0.47023702,0.9901833828088059,1.0
COPB2,-0.012414348,-0.08135104,0.9900950377724446,1.0
MUC20P1,-0.012918796,0.7812766,0.9896925786042958,1.0
TSNARE1,-0.012968011,-0.11101541,0.9896533144339805,1.0
SPATA12,-0.012968011,0.4706783,0.9896533144339805,1.0
UBA52P7,-0.012968011,0.45490438,0.9896533144339805,1.0
MTATP6P2,-0.012992618,0.9151321,0.9896336823582141,1.0
RP11-306I1.2,-0.013017225,1.1336333,0.9896140502887243,1.0
ISCA1P1,-0.013017225,0.69443506,0.9896140502887243,1.0
RP11-23F23.2,-0.013017225,0.28217965,0.9896140502887243,1.0
RPL23AP19,-0.013017225,0.23993641,0.9896140502887243,1.0
RP11-226L15.1,-0.01306644,0.47923535,0.9895747861686219,1.0
RP11-876N24.4,-0.01306644,0.5339467,0.9895747861686219,1.0
TMEM9B-AS1,-0.013091047,0.44971535,0.9895551541180333,1.0
AC007163.3,-0.013091047,0.17069054,0.9895551541180333,1.0
RP11-403I13.5,-0.013115654,0.49907812,0.9895355220737687,1.0
FAM71D,-0.013115654,0.04567998,0.9895355220737687,1.0
RP11-1275H24.2,-0.013115654,0.12752284,0.9895355220737687,1.0
MSL3P1,-0.013115654,0.38189018,0.9895355220737687,1.0
RIMS3,-0.013115654,0.18990605,0.9895355220737687,1.0
ENPP3,-0.013140261,0.090417184,0.9895158900358403,1.0
LECT1,-0.013140261,0.25221762,0.9895158900358403,1.0
HSPD1P10,-0.013140261,0.037370197,0.9895158900358403,1.0
RP4-616B8.5,-0.013164869,0.03587953,0.9894962580042597,1.0
IFNE,-0.013164869,-0.13793461,0.9894962580042597,1.0
TMEM249,-0.013164869,0.19306228,0.9894962580042597,1.0
AVPR1A,-0.013164869,0.1090944,0.9894962580042597,1.0
LINC01353,-0.013164869,-0.24861512,0.9894962580042597,1.0
RP11-93K22.13,-0.013164869,-0.25223976,0.9894962580042597,1.0
RP3-337H4.10,-0.013189476,-0.0530513,0.989476625979039,1.0
AC007389.2,-0.013189476,-0.15717696,0.989476625979039,1.0
RPL21P67,-0.013189476,-0.17415157,0.989476625979039,1.0
OSTCP1,-0.013189476,-0.073992655,0.989476625979039,1.0
Metazoa-SRP.111,-0.013189476,0.032620415,0.989476625979039,1.0
BUD13P1,-0.013189476,-0.6817875,0.989476625979039,1.0
RP1-193H18.2,-0.013189476,0.7822657,0.989476625979039,1.0
RP11-7F18.1,-0.013189476,-0.00035739093,0.989476625979039,1.0
ASIC3,-0.013189476,-0.81220686,0.989476625979039,1.0
SLC39A5,-0.013214083,0.23002551,0.9894569939601899,1.0
RP11-288D15.1,-0.013214083,-0.14056398,0.9894569939601899,1.0
RP13-20L14.6,-0.01323869,0.37885842,0.9894373619477245,1.0
RP11-474D1.2,-0.01323869,-0.2851221,0.9894373619477245,1.0
PTMAP4,-0.01323869,0.33050036,0.9894373619477245,1.0
RN7SL499P,-0.01323869,-0.027365917,0.9894373619477245,1.0
RP11-274B21.1,-0.01323869,-0.47285348,0.9894373619477245,1.0
RP11-552O4.2,-0.01323869,-0.20423228,0.9894373619477245,1.0
RP11-1060J15.7,-0.01323869,-0.36004516,0.9894373619477245,1.0
RP11-399D15.1,-0.013263297,-0.39711884,0.9894177299416546,1.0
ZNF214,-0.013263297,-0.35257542,0.9894177299416546,1.0
SPRY3,-0.013287905,-0.643071,0.9893980979419918,1.0
AOC4P,-0.013287905,-0.2138002,0.9893980979419918,1.0
RP11-402L1.12,-0.013287905,-0.93127537,0.9893980979419918,1.0
RFX3-AS1,-0.013287905,-0.3844557,0.9893980979419918,1.0
RP5-894A10.6,-0.013287905,-0.3322751,0.9893980979419918,1.0
PCDH8,-0.013312512,0.27259457,0.9893784659487485,1.0
RP11-819M15.1,-0.013312512,-0.7308125,0.9893784659487485,1.0
RP11-676J12.4,-0.013312512,-0.77876264,0.9893784659487485,1.0
SLC7A14,-0.013361727,-0.6398633,0.989339201981567,1.0
RP11-539L10.2,-0.013361727,-0.48276368,0.989339201981567,1.0
CTD-2186M15.1,-0.013361727,-0.99127066,0.989339201981567,1.0
RPS2P24,-0.013361727,-0.42548466,0.989339201981567,1.0
RP11-515E23.1,-0.013361727,-0.4892685,0.989339201981567,1.0
LCN1,-0.013386333,-0.5898517,0.9893195700076527,1.0
RCVRN,-0.013386333,-0.6316563,0.9893195700076527,1.0
RP11-479O17.9,-0.013386333,-0.31859294,0.9893195700076527,1.0
RP11-102G14.1,-0.013410941,-0.60012925,0.9892999380402051,1.0
AKAP3,-0.013435548,-1.2408537,0.9892803060792362,1.0
AC096649.1,-0.013435548,-1.3250895,0.9892803060792362,1.0
FAM72C,-0.013460156,-1.1433337,0.9892606741247578,1.0
ACTR5,-0.013583192,-0.10423796,0.9891625144501405,1.0
C18orf65,-0.013706228,-0.74838513,0.9890643549395697,1.0
XXbac-B135H6.18,-0.013964604,0.34198973,0.9888582205079517,1.0
ROR1-AS1,-0.014247587,-0.2723038,0.9886324550795844,1.0
LINC00504,-0.014382927,-0.06717143,0.9885244806301536,1.0
DANT2,-0.014505963,-0.04511445,0.9884263222220984,1.0
PDP2,-0.01456748,-0.030408667,0.9883772430836737,1.0
SUGP1,-0.01466591,-0.12924916,0.988298716553756,1.0
RP11-20G13.3,-0.014752035,-0.17179377,0.98823000593304,1.0
RP11-306I1.1,-0.014776642,-0.16246694,0.9882103743431333,1.0
HAUS1,-0.01480125,-0.2782448,0.9881907427603649,1.0
RP11-601I15.1,-0.01493659,0.6214845,0.9880827691832663,1.0
MRPL16,-0.015071929,-0.34355825,0.9879747958244378,1.0
GDF9,-0.015084232,0.10091782,0.9879649800754359,1.0
RP1-63G5.7,-0.015133447,-0.121985205,0.9879257170976604,1.0
USP35,-0.015182662,0.08988182,0.9878864541491273,1.0
EFCAB13,-0.015231876,0.13686818,0.9878471912299318,1.0
MICU1,-0.015453341,-0.00413817,0.9876705084591528,1.0
FAM218A,-0.015465645,-0.4724812,0.9876606927673147,1.0
RP11-846F4.6,-0.015527163,0.40641698,0.9876116143361706,1.0
CEACAM6,-0.01555177,1.1786221,0.9875919829768289,1.0
FOXN3-AS1,-0.015588681,-0.4196443,0.9875625359519062,1.0
RN7SKP269,-0.015600985,0.3217171,0.9875527202806953,1.0
RP11-484K9.4,-0.015600985,0.5861082,0.9875527202806953,1.0
FLJ31356,-0.015625592,0.5881875,0.9875330889439271,1.0
AJ239322.1,-0.0156502,0.14023525,0.9875134576147073,1.0
LMO1,-0.0156502,0.1765804,0.9875134576147073,1.0
RP11-77H9.6,-0.015674805,0.09097572,0.9874938262930476,1.0
MTCO1P22,-0.015674805,0.379904,0.9874938262930476,1.0
RP11-33O4.1,-0.015674805,0.55553097,0.9874938262930476,1.0
POTEC,-0.015699413,-0.13546684,0.98747419497896,1.0
EMCN,-0.015699413,0.17647618,0.98747419497896,1.0
TUBB3,-0.015699413,1.2449691,0.98747419497896,1.0
AC090587.5,-0.01572402,0.3034991,0.9874545636724564,1.0
RP11-74J13.8,-0.015748627,-0.11009894,0.9874349323735485,1.0
PRR29,-0.015773235,0.0703949,0.9874153010822485,1.0
AC092933.3,-0.015773235,0.32343298,0.9874153010822485,1.0
NR2E3,-0.015773235,-0.027120199,0.9874153010822485,1.0
RP11-326K13.3,-0.015797842,-0.1339644,0.987395669798568,1.0
FTLP8,-0.015797842,0.46933943,0.987395669798568,1.0
AC104306.1,-0.015797842,-0.06316203,0.987395669798568,1.0
RP11-507J18.5,-0.01582245,-0.22290112,0.987376038522519,1.0
RP5-1096D14.6,-0.01582245,-0.28572676,0.987376038522519,1.0
TEK,-0.015847057,-0.039038062,0.9873564072541133,1.0
FITM1,-0.015847057,-0.26855856,0.9873564072541133,1.0
RP11-34F20.7,-0.015871665,-0.050402597,0.987336775993363,1.0
GGTA2P,-0.015871665,-0.14618777,0.987336775993363,1.0
TPT1P1,-0.015896272,-0.39874148,0.9873171447402798,1.0
ZNF350-AS1,-0.015896272,-0.18977785,0.9873171447402798,1.0
AC015849.13,-0.01592088,-0.7664587,0.9872975134948755,1.0
RP11-347C12.3,-0.015945485,-0.52619135,0.9872778822571622,1.0
SLC14A1,-0.015945485,-0.6917656,0.9872778822571622,1.0
RP11-344B5.2,-0.015970092,-0.29490823,0.9872582510271517,1.0
RP11-395C3.1,-0.0159947,-0.23753724,0.9872386198048558,1.0
MYCT1,-0.0159947,-0.41021684,0.9872386198048558,1.0
RP11-613F22.7,-0.016043914,-0.79599196,0.9871993573834557,1.0
RP11-67P15.1,-0.016117737,-1.156186,0.9871404638095127,1.0
RP11-1C8.6,-0.016216164,-0.66388124,0.9870619391533144,1.0
IFITM10,-0.016536059,0.029429853,0.986806734890213,1.0
ZNF382,-0.016609881,0.08438483,0.9867478417894894,1.0
AP000692.9,-0.016634488,-0.38099903,0.9867282107719463,1.0
CEP19,-0.016683703,0.13527294,0.9866889487609787,1.0
PAQR5,-0.016683703,0.20772801,0.9866889487609787,1.0
RP1-134E15.3,-0.016905168,0.1328972,0.9865122701119324,1.0
PEX12,-0.01697899,-0.103386916,0.9864533773754818,1.0
POLR2M,-0.017126633,-0.16658065,0.9863355921243528,1.0
ZNF619,-0.017175848,-0.66430336,0.9862963304400354,1.0
NOD1,-0.01732349,-0.39722297,0.9861785455865908,1.0
CEBPA,-0.017544955,0.112578005,0.9860018688720843,1.0
ILDR1,-0.017680295,0.23153353,0.9858939001061714,1.0
RPL7P8,-0.018012494,-0.27750278,0.9856288869619598,1.0
CITF22-62D4.1,-0.018160136,0.28790763,0.9855111038495806,1.0
CYP51A1P3,-0.018184744,0.376146,0.9854914733614845,1.0
TMC1,-0.018258566,-0.0489087,0.9854325819499485,1.0
RP11-306O13.1,-0.018283173,0.5556499,0.9854129514970603,1.0
VGLL2,-0.018283173,0.11300741,0.9854129514970603,1.0
CTD-3099C6.7,-0.018283173,0.27063492,0.9854129514970603,1.0
RP11-96O20.5,-0.018283173,0.11806466,0.9854129514970603,1.0
CTD-2206N4.4,-0.018356994,0.11347536,0.9853540601914336,1.0
LINC00941,-0.018356994,-0.26850298,0.9853540601914336,1.0
CTC-265F19.1,-0.018381601,0.18210678,0.9853344297739435,1.0
TPTE2P2,-0.018381601,-0.42605433,0.9853344297739435,1.0
AC004069.2,-0.018381601,-0.047402818,0.9853344297739435,1.0
AC004878.2,-0.018406209,-0.44228965,0.9853147993653326,1.0
FAM72D,-0.018406209,-0.49694324,0.9853147993653326,1.0
CD81-AS1,-0.018406209,0.27594212,0.9853147993653326,1.0
RP11-57K17.1,-0.018430816,-0.3298171,0.985295168965613,1.0
EIF1P5,-0.018430816,-0.022288773,0.985295168965613,1.0
RPL31P7,-0.018455423,-0.01354316,0.9852755385747962,1.0
MEIG1,-0.018455423,-0.052805316,0.9852755385747962,1.0
CHST8,-0.01848003,-0.13446558,0.9852559081928944,1.0
TARID,-0.01848003,-0.21460272,0.9852559081928944,1.0
RP11-77O7.1,-0.01848003,-0.3140209,0.9852559081928944,1.0
SSTR1,-0.018504638,-0.4106452,0.9852362778199194,1.0
TIMP4,-0.018529246,-0.01579319,0.9852166474558829,1.0
SHISA8,-0.018529246,-0.91489494,0.9852166474558829,1.0
BMS1P8,-0.018529246,-0.5650746,0.9852166474558829,1.0
METTL8,-0.018529246,-0.3457354,0.9852166474558829,1.0
SEPT7-AS1,-0.018529246,-0.4678285,0.9852166474558829,1.0
PSD2,-0.018553853,-0.4355108,0.9851970171007971,1.0
PCDHGC3,-0.018578459,-0.28085485,0.9851773867546736,1.0
RP11-861E21.2,-0.018603066,-0.43932334,0.9851577564175243,1.0
MSH5,-0.018603066,-0.7974784,0.9851577564175243,1.0
RP11-2H8.2,-0.018603066,-0.38554734,0.9851577564175243,1.0
SLC35E2,-0.018603066,-0.84881574,0.9851577564175243,1.0
PRC1-AS1,-0.018603066,-0.34387243,0.9851577564175243,1.0
RP11-378J18.6,-0.018627673,-0.29584846,0.9851381260893614,1.0
RP11-43F13.4,-0.01865228,-0.2875712,0.9851184957701965,1.0
CTD-3032H12.2,-0.018701496,-0.33367926,0.9850792351589083,1.0
RN7SL79P,-0.018701496,-0.61408913,0.9850792351589083,1.0
RNU6-379P,-0.018701496,0.28231785,0.9850792351589083,1.0
PDPR,-0.01875071,-0.19434504,0.9850399745837549,1.0
FAM129C,-0.018775318,-0.61673105,0.9850203443097585,1.0
RN7SL430P,-0.018775318,-1.0326608,0.9850203443097585,1.0
RP11-295H24.4,-0.018799925,-0.58139837,0.9850007140448315,1.0
ADGRD2,-0.018824533,-0.80535984,0.9849810837889856,1.0
COL24A1,-0.018849138,-0.99587685,0.9849614535422329,1.0
TEKT4,-0.01892296,-0.9806758,0.9849025628566522,1.0
HCG11,-0.019525837,0.18525039,0.9844216253656856,1.0
RBM45,-0.019784214,-0.38644776,0.9842155110210244,1.0
AC004870.4,-0.019894946,-0.1054431,0.9841271766236142,1.0
RNU4-2,-0.019919554,-0.14109077,0.9841075467839123,1.0
VASH1,-0.019944161,-0.0055391076,0.9840879169538324,1.0
PEBP1P3,-0.020239448,0.057968937,0.9838523597477022,1.0
SMURF2,-0.020276358,-0.14725427,0.9838229151955001,1.0
RP11-264F23.1,-0.020288661,-0.49329346,0.9838131003496612,1.0
LARGE1,-0.02035018,-0.25517255,0.9837640261572465,1.0
CDCA7,-0.020571645,-0.4699682,0.9835873595745769,1.0
MTHFD1L,-0.020596253,-0.10961765,0.9835677300038054,1.0
AC007620.3,-0.020719288,0.6767826,0.9834695822994145,1.0
GS1-124K5.9,-0.020842325,0.10854652,0.9833714348452236,1.0
TANGO6,-0.020842325,-0.26774925,0.9833714348452236,1.0
SMIM2-AS1,-0.020866932,-0.08356257,0.98335180538454,1.0
C11orf52,-0.02089154,-0.10662456,0.9833321759339358,1.0
MYT1,-0.02089154,-0.16681963,0.9833321759339358,1.0
RP11-454L9.2,-0.02096536,0.3300411,0.9832732876427177,1.0
NT5DC2,-0.02096536,-0.16485506,0.9832732876427177,1.0
ATP6V0D2,-0.020989968,0.051070303,0.9832536582325494,1.0
PRIMA1,-0.021014575,0.0054467567,0.9832340288325198,1.0
DDX11-AS1,-0.021014575,-0.25192,0.9832340288325198,1.0
RPA4,-0.021014575,0.029055035,0.9832340288325198,1.0
RP11-119D9.1,-0.021039182,-0.15192303,0.9832143994426408,1.0
RP11-486I11.2,-0.021039182,-0.009564597,0.9832143994426408,1.0
RN7SL587P,-0.02106379,-0.34959793,0.9831947700629241,1.0
PIPSL,-0.02106379,-0.35746047,0.9831947700629241,1.0
